benchmark,model,agent,dataset,total_tasks,runs,raw_mean,shrunken_mean,shrinkage_weight
emb,thinkingmachines/inkling,emb_agent,test,102,1,0.38362330482272095,0.46905990641572654,1.8555215048145433e-05
emb,anthropic/claude-fable-5,emb_agent,test,102,1,0.7366624136351154,0.469066457132311,1.8555215048145433e-05
emb,meta/super_nova_vals,emb_agent,test,102,1,0.5636115439601069,0.46906324613620987,1.8555215048145433e-05
emb,grok/v9-potato,emb_agent,test,102,1,0.14052883838855523,0.4690553957456248,1.8555215048145433e-05
emb,grok/v9-carrot,emb_agent,test,102,1,0.5291096978404706,0.4690626059470356,1.8555215048145433e-05
emb,grok/v9-stickynote,emb_agent,test,102,1,0.0840172753997171,0.46905434716142086,1.8555215048145433e-05
emb,anthropic/claude-sonnet-5,emb_agent,test,102,1,0.6631576584531567,0.4690650932357715,1.8555215048145433e-05
emb,openai/kindle-alpha,emb_agent,test,102,2,0.3616931715842833,0.46905750732905005,3.710974151705664e-05
emb,openai/nova-alpha,emb_agent,test,102,2,0.3380702398096579,0.469056630688158,3.710974151705664e-05
emb,google/gemini-3.1-flash-lite,emb_agent,test,102,1,0.08629303735765256,0.4690543893886734,1.8555215048145433e-05
emb,xiaomi/mimo-v2.5-pro,emb_agent,test,102,1,0.5522843046231104,0.46906303595684806,1.8555215048145433e-05
emb,grok/grok-4.3,emb_agent,test,102,1,0.1839406555819316,0.4690562012612285,1.8555215048145433e-05
emb,deepseek/deepseek-v4-pro,emb_agent,test,102,1,0.5162256922535966,0.46906236688154124,1.8555215048145433e-05
emb,google/gemini-3.1-pro-preview,emb_agent,test,102,1,0.5261647746600444,0.46906255130335267,1.8555215048145433e-05
emb,anthropic/claude-sonnet-4-6,emb_agent,test,102,1,0.6015421153544226,0.469063949946119,1.8555215048145433e-05
emb,zai/glm-5.2,emb_agent,test,102,1,0.6153219161945486,0.4690642056332869,1.8555215048145433e-05
emb,openai/gpt-5.5,emb_agent,test,102,1,0.6454345732535023,0.4690647643801143,1.8555215048145433e-05
proof-bench,grok/v9m-exp-0805-row17-47p8-api-high,proof_bench_agent,default,100,1,0.43,0.3924260019825573,0.5711122221815403
proof-bench,alibaba/qwen3.8-max-cn,proof_bench_agent,default,100,1,0.47,0.41527049086981893,0.5711122221815403
proof-bench,meta/muse_spark_1_2,proof_bench_agent,default,100,1,0.57,0.47238171308797294,0.5711122221815403
proof-bench,deepseek/deepseek-v4-flash-0731,proof_bench_agent,default,100,1,0.39,0.3695815130952957,0.5711122221815403
proof-bench,thinkingmachines/inkling-small,proof_bench_agent,default,100,1,0.05,0.17540335755357198,0.5711122221815403
proof-bench,ant/ling-3.0-flash-2607,proof_bench_agent,default,100,1,0.06,0.1811144797753874,0.5711122221815403
proof-bench,anthropic/claude-horchata-eap,proof_bench_agent,default,100,1,0.78,0.5923152797460964,0.5711122221815403
proof-bench,google/gemini-3.5-flash-lite,proof_bench_agent,default,100,1,0.13,0.2210923353280952,0.5711122221815403
proof-bench,google/gemini-3.6-flash,proof_bench_agent,default,100,1,0.36,0.35244814642984945,0.5711122221815403
proof-bench,kimi/kimi-k3,proof_bench_agent,default,100,1,0.7,0.5466263019715731,0.5711122221815403
proof-bench,thinkingmachines/inkling,proof_bench_agent,default,100,1,0.02,0.15826999088812577,0.5711122221815403
proof-bench,openai/gpt-5.6-luna,proof_bench_agent,default,100,1,0.54,0.45524834642252676,0.5711122221815403
proof-bench,grok/v9-carrot,proof_bench_agent,default,100,2,0.22999999999999998,0.26068116768852895,0.7270164589370103
proof-bench,meta/super_nova_vals,proof_bench_agent,default,100,1,0.39,0.3695815130952957,0.5711122221815403
proof-bench,grok/v9-potato,proof_bench_agent,default,100,1,0.28,0.30675916865532626,0.5711122221815403
proof-bench,meta/super_nova_xhigh,proof_bench_agent,default,100,1,0.36,0.35244814642984945,0.5711122221815403
proof-bench,anthropic/claude-sonnet-5,proof_bench_agent,default,100,1,0.66,0.5237818130843116,0.5711122221815403
proof-bench,poolside/laguna-m.1:fast,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,poolside/laguna-xs.2:fast,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,openai/nova-alpha,proof_bench_agent,default,100,1,0.71,0.5523374241933886,0.5711122221815403
proof-bench,openai/gpt4o-mini,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,zai/glm-5.2,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,openai/kindle-alpha,proof_bench_agent,default,100,2,0.315,0.32247756669817484,0.7270164589370103
proof-bench,google/gemini-3.1-flash-lite,proof_bench_agent,default,100,5,0.05600000000000001,0.09339745541733774,0.8694186475878457
proof-bench,openai/mercury-alpha,proof_bench_agent,default,100,1,0.47,0.41527049086981893,0.5711122221815403
proof-bench,meta/blue_tower,proof_bench_agent,default,100,1,0.19,0.2553590686589876,0.5711122221815403
proof-bench,poolside/laguna-m.1,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,poolside/laguna-xs.2,proof_bench_agent,default,100,2,0.005,0.09710246442770165,0.7270164589370103
proof-bench,nvidia/nemotron-3-ultra-550b-a55b,proof_bench_agent,default,100,1,0.02,0.15826999088812577,0.5711122221815403
proof-bench,openai/firefly-alpha,proof_bench_agent,default,100,1,0.43,0.3924260019825573,0.5711122221815403
proof-bench,openai/joule-alpha,proof_bench_agent,default,100,1,0.54,0.45524834642252676,0.5711122221815403
proof-bench,anthropic/claude-fruitcake-eap,proof_bench_agent,default,100,1,0.77,0.5866041575242811,0.5711122221815403
proof-bench,minimax/MiniMax-M3,proof_bench_agent,default,100,1,0.19,0.2553590686589876,0.5711122221815403
proof-bench,xiaomi/mimo-v2.5-pro,proof_bench_agent,default,100,1,0.24,0.2839146797680646,0.5711122221815403
proof-bench,xiaomi/mimo-v2.5,proof_bench_agent,default,100,1,0.16,0.23822570199354143,0.5711122221815403
proof-bench,openai/iris-alpha-auto,proof_bench_agent,default,100,1,0.77,0.5866041575242811,0.5711122221815403
proof-bench,openai/iris-alpha-code-mode,proof_bench_agent,default,100,1,0.59,0.48380395753160377,0.5711122221815403
proof-bench,openai/iris-alpha,proof_bench_agent,default,100,1,0.83,0.6208708908551734,0.5711122221815403
proof-bench,anthropic/claude-queso-eap-max-effort,proof_bench_agent,default,100,1,0.69,0.5409151797497578,0.5711122221815403
proof-bench,cohere/command-a-plus-05-2026,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,alibaba/qwen3.7-max,proof_bench_agent,default,100,1,0.26,0.29533692421169544,0.5711122221815403
proof-bench,grok/grok-4.3,proof_bench_agent,default,100,1,0.1,0.203958968662649,0.5711122221815403
proof-bench,kimi/kimi-k2.6-thinking,proof_bench_agent,default,100,2,0.15500000000000003,0.2061549332682532,0.7270164589370103
proof-bench,minimax/MiniMax-M2.7,proof_bench_agent,default,100,1,0.0,0.14684774644449497,0.5711122221815403
proof-bench,google/models/ajax,proof_bench_agent,default,100,1,0.29,0.3124702908771416,0.5711122221815403
proof-bench,google/gemini-3.1-pro-preview,proof_bench_agent,default,100,11,0.5972727272727272,0.580984061578079,0.9360929865910798
proof-bench,mistralai/mistral-medium-3.5,proof_bench_agent,default,100,1,0.1,0.203958968662649,0.5711122221815403
proof-bench,anthropic/claude-opus-4-6-thinking,proof_bench_agent,default,100,2,0.705,0.6060139856836089,0.7270164589370103
proof-bench,openai/gpt-5.4-2026-03-05,proof_bench_agent,default,100,4,0.7050000000000001,0.6476838037332211,0.8419334455961045
proof-bench,anthropic/claude-sonnet-4-6,proof_bench_agent,default,100,2,0.63,0.551487751263333,0.7270164589370103
harvey-legal-agent,grok/v9m-exp-0805-row17-47p8-api-high,harvey-labs,default,120,1,0.22083333333333333,0.21746937072745792,0.9800094243294807
harvey-legal-agent,alibaba/qwen3.8-max-cn,harvey-labs,default,120,1,0.10416666666666669,0.10313493788901851,0.9800094243294807
harvey-legal-agent,meta/muse_spark_1_2,harvey-labs,default,120,1,0.25416666666666665,0.2501363515384406,0.9800094243294807
harvey-legal-agent,deepseek/deepseek-v4-flash-0731,harvey-labs,default,120,2,0.07499999999999998,0.07477339990654674,0.9899037977168774
harvey-legal-agent,ant/ling-3.0-flash-2607,harvey-labs,default,120,1,0.0125,0.013300740658816097,0.9800094243294807
harvey-legal-agent,thinkingmachines/inkling-small,harvey-labs,default,120,1,0.016666666666666666,0.017384113260188933,0.9800094243294807
harvey-legal-agent,anthropic/claude-horchata-eap,harvey-labs,default,120,1,0.06666666666666667,0.06638458447666297,0.9800094243294807
harvey-legal-agent,google/gemini-3.6-flash,harvey-labs,default,120,1,0.03333333333333333,0.03371760366568028,0.9800094243294807
harvey-legal-agent,google/gemini-3.5-flash-lite,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,kimi/kimi-k3,harvey-labs,default,120,1,0.10833333333333334,0.10721831049039134,0.9800094243294807
harvey-legal-agent,thinkingmachines/inkling,harvey-labs,default,120,1,0.02083333333333333,0.021467485861561768,0.9800094243294807
harvey-legal-agent,openai/gpt-5.6-sol,harvey-labs,default,120,1,0.025,0.02555085846293461,0.9800094243294807
harvey-legal-agent,openai/gpt-5.6-luna,harvey-labs,default,120,1,0.0125,0.013300740658816097,0.9800094243294807
harvey-legal-agent,openai/gpt-5.6-terra,harvey-labs,default,120,1,0.004166666666666667,0.005133995456070427,0.9800094243294807
harvey-legal-agent,meta/super_nova_vals,harvey-labs,default,120,1,0.2,0.19705250772059374,0.9800094243294807
harvey-legal-agent,grok/v9-carrot,harvey-labs,default,120,1,0.12916666666666668,0.1276351734972555,0.9800094243294807
harvey-legal-agent,grok/v9-potato,harvey-labs,default,120,1,0.12083333333333333,0.11946842829450983,0.9800094243294807
harvey-legal-agent,poolside/laguna-xs.2:fast,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,poolside/laguna-m.1:fast,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,anthropic/claude-sonnet-5,harvey-labs,default,120,1,0.05,0.05005109407117163,0.9800094243294807
harvey-legal-agent,google/gemini-3-flash-preview,harvey-labs,default,120,2,0.0,0.0005306150777809535,0.9899037977168774
harvey-legal-agent,anthropic/claude-haiku-4-5-20251001-thinking,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,anthropic/claude-haiku-4-5-20251001,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,zai/glm-5.2,harvey-labs,default,120,1,0.07083333333333333,0.0704679570780358,0.9800094243294807
harvey-legal-agent,alibaba/qwen3.7-max,harvey-labs,default,120,1,0.016666666666666666,0.017384113260188933,0.9800094243294807
harvey-legal-agent,anthropic/claude-fable-5,harvey-labs,default,120,1,0.1125,0.11130168309176416,0.9800094243294807
harvey-legal-agent,anthropic/claude-opus-4-8,harvey-labs,default,120,1,0.09583333333333334,0.09496819268627282,0.9800094243294807
harvey-legal-agent,alibaba/qwen3.7-plus,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,kimi/kimi-k2.6-thinking,harvey-labs,default,120,1,0.016666666666666666,0.017384113260188933,0.9800094243294807
harvey-legal-agent,minimax/MiniMax-M3,harvey-labs,default,120,1,0.04166666666666666,0.041884348868425944,0.9800094243294807
harvey-legal-agent,openai/gpt-5.4-2026-03-05,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,zai/glm-5.1-thinking,harvey-labs,default,120,1,0.0,0.0010506228546975915,0.9800094243294807
harvey-legal-agent,deepseek/deepseek-v4-pro,harvey-labs,default,120,1,0.0375,0.037800976267053116,0.9800094243294807
harvey-legal-agent,google/gemini-3.5-flash,harvey-labs,default,120,1,0.025,0.02555085846293461,0.9800094243294807
harvey-legal-agent,grok/grok-4.3,harvey-labs,default,120,2,0.0020833333333333333,0.0025929146563577754,0.9899037977168774
harvey-legal-agent,openai/gpt-5.5,harvey-labs,default,120,4,0.02291666666666667,0.023067047693027202,0.9949262862382059
harvey-legal-agent,anthropic/claude-sonnet-4-6,harvey-labs,default,120,1,0.05,0.05005109407117163,0.9800094243294807
fabv2-internal,grok/v9m-exp-0805-row17-47p8-api-high,fabv2_agent,test,450,3,0.5408887071563985,0.5399800473554646,0.9920881829012207
fabv2-internal,alibaba/qwen3.8-max-cn,fabv2_agent,test,450,3,0.5059306842354082,0.50529860591796,0.9920881829012207
fabv2-internal,meta/muse_spark_1_2,fabv2_agent,test,450,3,0.6059874311497292,0.6045637221511961,0.9920881829012207
fabv2-internal,deepseek/deepseek-v4-flash-0731,fabv2_agent,test,450,3,0.49516620421147944,0.4946192924911441,0.9920881829012207
fabv2-internal,thinkingmachines/inkling-small,fabv2_agent,test,450,3,0.41256575892803177,0.4126723668230568,0.9920881829012207
fabv2-internal,ant/ling-3.0-flash-2607,fabv2_agent,test,450,3,0.3031425907473495,0.3041149347353891,0.9920881829012207
fabv2-internal,anthropic/claude-horchata-eap,fabv2_agent,test,450,3,0.5863342092770697,0.5850659929753949,0.9920881829012207
fabv2-internal,google/gemini-3.5-flash-lite,fabv2_agent,test,450,3,0.4744227831207755,0.4740399895541128,0.9920881829012207
fabv2-internal,google/gemini-3.6-flash,fabv2_agent,test,450,3,0.56296243800529,0.561879134883192,0.9920881829012207
fabv2-internal,thinkingmachines/inkling,fabv2_agent,test,450,3,0.4659715340633999,0.4656556052335354,0.9920881829012207
fabv2-internal,openai/gpt-5.4-nano-2026-03-17,fabv2_agent,test,450,2,0.3889829786977983,0.3894210316088733,0.9881790370004231
fabv2-internal,grok/v9-stickynote,fabv2_agent,test,450,1,0.45370169422784606,0.45305536519821926,0.9766342793204574
fabv2-internal,grok/v9-potato,fabv2_agent,test,450,3,0.4926646381904661,0.49213751840294956,0.9920881829012207
fabv2-internal,anthropic/claude-sonnet-5,fabv2_agent,test,450,3,0.5390894119697781,0.5381949878632675,0.9920881829012207
fabv2-internal,poolside/laguna-xs.2:fast,fabv2_agent,test,450,3,0.15718878217723417,0.15931588600355073,0.9920881829012207
fabv2-internal,poolside/laguna-m.1:fast,fabv2_agent,test,450,3,0.2502595816425956,0.2516503263263051,0.9920881829012207
fabv2-internal,openai/nova-alpha,fabv2_agent,test,450,3,0.5241965896779687,0.5234199948575154,0.9920881829012207
fabv2-internal,zai/glm-5.2,fabv2_agent,test,450,3,0.4969868307363375,0.4964255145519323,0.9920881829012207
fabv2-internal,openai/kindle-alpha,fabv2_agent,test,450,6,0.5289760992292023,0.5285672772539329,0.9960283800854354
fabv2-internal,openai/mercury-alpha,fabv2_agent,test,450,3,0.5081457653604164,0.5074961617262483,0.9920881829012207
fabv2-internal,google/gemini-3.1-flash-lite,fabv2_agent,test,450,4,0.28629278150129767,0.28712366740332707,0.9940543770054979
fabv2-internal,meta/blue_tower,fabv2_agent,test,450,3,0.46161396209100225,0.46133250957357813,0.9920881829012207
fabv2-internal,anthropic/claude-fruitcake-eap,fabv2_agent,test,450,3,0.5631382854471932,0.5620535910522976,0.9920881829012207
fabv2-internal,nvidia/nemotron-3-ultra-550b-a55b,fabv2_agent,test,450,3,0.37667290719130314,0.3770634927644228,0.9920881829012207
fabv2-internal,poolside/laguna-xs.2,fabv2_agent,test,450,3,0.1560053538421157,0.15814182073696925,0.9920881829012207
fabv2-internal,alibaba/qwen3.7-plus,fabv2_agent,test,450,3,0.382198474215033,0.38254534251249384,0.9920881829012207
fabv2-internal,xiaomi/mimo-v2.5,fabv2_agent,test,450,3,0.3672778626625625,0.36774278010962846,0.9920881829012207
fabv2-internal,xiaomi/mimo-v2.5-pro,fabv2_agent,test,450,3,0.4150235670794222,0.41511072924588954,0.9920881829012207
fabv2-internal,minimax/MiniMax-M3,fabv2_agent,test,450,3,0.48269245802326255,0.482244236301305,0.9920881829012207
fabv2-internal,google/gemini-3.1-flash-lite-preview,fabv2_agent,test,450,3,0.2946927600646923,0.2957319575676087,0.9920881829012207
fabv2-internal,mistralai/mistral-medium-3.5,fabv2_agent,test,450,3,0.32102644816244497,0.32185729834159565,0.9920881829012207
fabv2-internal,alibaba/qwen3.7-max,fabv2_agent,test,450,3,0.47776432078054737,0.4773550895790919,0.9920881829012207
fabv2-internal,cohere/command-a-plus-05-2026,fabv2_agent,test,450,3,0.0904374864799355,0.09309271434891564,0.9920881829012207
fabv2-internal,anthropic/claude-sonnet-4-6,fabv2_agent,test,450,3,0.503890636061146,0.5032746982317254,0.9920881829012207
fabv2-internal,google/gemini-3.5-flash,fabv2_agent,test,450,1,0.5701265621188834,0.5667598821459618,0.9766342793204574
fabv2-internal,grok/grok-4.3,fabv2_agent,test,450,4,0.3109304355524407,0.31161483525201306,0.9940543770054979
fabv2-internal,google/models/ajax,fabv2_agent,test,450,3,0.5786080917918688,0.5774010031186205,0.9920881829012207
fabv2-internal,grok/grok-4.20-0309-reasoning,fabv2_agent,test,450,4,0.28290725202084177,0.2837582670047988,0.9940543770054979
fabv2-internal,openai/gpt-5.4-mini-2026-03-17,fabv2_agent,test,450,3,0.4518502804366878,0.4516460763827233,0.9920881829012207
fabv2-internal,deepseek/deepseek-v4-pro,fabv2_agent,test,450,2,0.4434050754462372,0.44319980676528953,0.9881790370004231
fabv2-internal,zai/glm-5.1-thinking,fabv2_agent,test,450,2,0.44191713217272843,0.4417294524141624,0.9881790370004231
fabv2-internal,minimax/MiniMax-M2.7,fabv2_agent,test,450,2,0.28281243264057265,0.284505523648235,0.9881790370004231
fabv2-internal,alibaba/qwen3.6-plus,fabv2_agent,test,450,1,0.41106594759966053,0.4114158335167116,0.9766342793204574
fabv2-internal,google/gemini-3-flash-preview,fabv2_agent,test,450,2,0.42144245067135966,0.4214968013652494,0.9881790370004231
fabv2-internal,anthropic/claude-haiku-4-5-20251001-thinking,fabv2_agent,test,450,2,0.30725398813427596,0.3086581564187952,0.9881790370004231
fabv2-internal,kimi/kimi-k2.6-thinking,fabv2_agent,test,450,1,0.444447096697408,0.444017008008679,0.9766342793204574
fabv2-internal,anthropic/claude-opus-4-7,fabv2_agent,test,450,2,0.5143542233298215,0.5133102673968905,0.9881790370004231
fabv2-internal,openai/gpt-5.5,fabv2_agent,test,450,1,0.5203808683026294,0.5181765323164286,0.9766342793204574
ioi,meta/muse_spark_1_2,ioi_agent,ioi2025,6,1,0.5316666666666666,0.5237487347922773,0.9697375063266515
ioi,deepseek/deepseek-v4-flash-0731,ioi_agent,ioi2025,6,1,0.3516666666666666,0.34919598365348004,0.9697375063266515
ioi,anthropic/claude-horchata-eap,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,google/gemini-3.5-flash-lite,ioi_agent,ioi2025,6,1,0.2733333333333333,0.273233212324559,0.9697375063266515
ioi,openai/gpt-5.4-nano-2026-03-17,ioi_agent,ioi2025,6,2,0.405,0.4029262807035732,0.9846362809378673
ioi,anthropic/claude-haiku-4-5-20251001,ioi_agent,ioi2025,6,1,0.10666666666666666,0.11161029460345046,0.9697375063266515
ioi,google/gemini-3.5-flash,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,fireworks/glm-5p2,ioi_agent,ioi2025,6,2,0.0,0.00414858692373693,0.9846362809378673
ioi,kimi/kimi-k2.6-thinking,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,deepseek/deepseek-v4-pro,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,grok/grok-4.5,ioi_agent,ioi2025,6,1,0.46,0.4542508801722006,0.9697375063266515
ioi,meta/muse_spark_1_1,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,openai/gpt-5.6-luna,ioi_agent,ioi2025,6,1,0.6783333333333332,0.6659769023868527,0.9697375063266515
ioi,openai/gpt-5.6-terra,ioi_agent,ioi2025,6,1,0.6433333333333333,0.63203608966542,0.9697375063266515
ioi,openai/gpt-5.6-sol,ioi_agent,ioi2025,6,1,0.8833333333333333,0.8647730911838163,0.9697375063266515
ioi,anthropic/claude-sonnet-5,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,poolside/laguna-xs.2:fast,ioi_agent,ioi2025,6,1,0.0,0.008171627261940984,0.9697375063266515
ioi,poolside/laguna-m.1:fast,ioi_agent,ioi2025,6,1,0.03666666666666667,0.043728669160584877,0.9697375063266515
ioi,zai/glm-5.2,ioi_agent,ioi2025,6,1,0.41,0.40576400485586805,0.9697375063266515
ioi,google/gemini-3.1-flash-lite,ioi_agent,ioi2025,6,4,0.07791666666666666,0.07940383949282181,0.9922586726798766
ioi,google/gemini-3.1-pro-preview,ioi_agent,ioi2025,6,3,0.5194444444444445,0.516876619605239,0.9897047964200817
ioi,zai/glm-5-thinking,ioi_agent,ioi2025,6,2,0.13916666666666666,0.14117713602092347,0.9846362809378673
ioi,anthropic/claude-opus-4-5-20251101,ioi_agent,ioi2025,6,1,0.235,0.23605994124870405,0.9697375063266515
ioi,google/gemini-3-flash-preview,ioi_agent,ioi2025,6,2,0.4158333333333333,0.4135931737470667,0.9846362809378673
ioi,openai/gpt-5.4-2026-03-05,ioi_agent,ioi2025,6,3,0.5944444444444444,0.591104479336745,0.9897047964200817
ioi,anthropic/claude-opus-4-5-20251101-thinking,ioi_agent,ioi2025,6,1,0.2533333333333333,0.25383846219802597,0.9697375063266515
cyberbench,meta/muse_spark_1_2,mini_sweagent_poc_agent,poc_l0,60,1,0.7931034482758621,0.7306558838048677,0.6745132143719748
cyberbench,thinkingmachines/inkling,mini_sweagent_poc_agent,poc_l0,60,1,0.45,0.49922807404620734,0.6745132143719748
cyberbench,minimax/MiniMax-M3,mini_sweagent_poc_agent,poc_l0,60,6,0.6983428078080328,0.6911149631782032,0.9255616083830658
cyberbench,kimi/kimi-k3,mini_sweagent_poc_agent,poc_l0,60,3,0.6055555555555555,0.6049582001146027,0.861437580418341
cyberbench,google/gemini-3.6-flash,mini_sweagent_poc_agent,poc_l0,60,2,0.07807017543859648,0.17976320220026332,0.8056230414699361
cyberbench,anthropic/claude-opus-5,mini_sweagent_poc_agent,poc_l0,60,1,0.13333333333333333,0.2856322228284153,0.6745132143719748
cyberbench,openai/gpt-5.6-sol,mini_sweagent_poc_agent,poc_l0,60,1,0.5833333333333334,0.589163169295804,0.6745132143719748
cyberbench,thinkingmachines/inkling-small,mini_sweagent_poc_agent,poc_l0,60,2,0.5708333333333333,0.5767445561877516,0.8056230414699361
cyberbench,ant/ling-3.0-flash-2607,mini_sweagent_poc_agent,poc_l0,60,1,1.0,0.8702103419507934,0.6745132143719748
cyberbench,anthropic/claude-opus-4-7,mini_sweagent_poc_agent,poc_l0,60,2,0.5291666666666667,0.5431769294598375,0.8056230414699361
cyberbench,google/gemini-3.1-pro-preview,mini_sweagent_poc_agent,poc_l0,60,8,0.025388418079096045,0.05814739785025125,0.9431125537874856
cyberbench,anthropic/claude-sonnet-4-6,mini_sweagent_poc_agent,poc_l0,60,6,0.5873911529083943,0.5884223710165308,0.9255616083830658
cyberbench,openai/gpt-5.5,mini_sweagent_poc_agent,poc_l0,60,8,0.6975153721167325,0.6920387659420905,0.9431125537874856
cyberbench,anthropic/claude-opus-4-8,mini_sweagent_poc_agent,poc_l0,60,6,0.49914529914529915,0.5067453966744238,0.9255616083830658
cyberbench,anthropic/claude-horchata-eap,mini_sweagent_poc_agent,poc_l0,60,1,0.0,0.19569712757881869,0.6745132143719748
cyberbench,kimi/kimi-k3-public,mini_sweagent_poc_agent,poc_l0,60,1,0.8076923076923077,0.7404962622638752,0.6745132143719748
cyberbench,google/gemini-3.5-flash-lite,mini_sweagent_poc_agent,poc_l0,60,1,0.6666666666666665,0.6453726038268017,0.6745132143719748
cyberbench,anthropic/claude-sonnet-5,mini_sweagent_poc_agent,poc_l0,60,1,0.6296296296296297,0.6203906329241361,0.6745132143719748
cyberbench,grok/grok-4.5,mini_sweagent_poc_agent,poc_l0,60,1,0.7796610169491526,0.7215887862417143,0.6745132143719748
cyberbench,openai/gpt-5.6-luna,mini_sweagent_poc_agent,poc_l0,60,1,0.8813559322033897,0.7901833504151353,0.6745132143719748
cyberbench,openai/gpt-5.6-terra,mini_sweagent_poc_agent,poc_l0,60,1,0.9661016949152542,0.8473454872263197,0.6745132143719748
cyberbench,kimi/kimi-k2.6,mini_sweagent_poc_agent,poc_l0,60,4,0.7241144645378517,0.710887397381176,0.89234909276976
cyberbench,deepseek/deepseek-v4-pro,mini_sweagent_poc_agent,poc_l0,60,2,0.5847457627118644,0.5879527298579195,0.8056230414699361
cyberbench,grok/grok-4.3,mini_sweagent_poc_agent,poc_l0,60,3,0.3164319663001886,0.3558962749445932,0.861437580418341
cyberbench,google/gemini-3.5-flash,mini_sweagent_poc_agent,poc_l0,60,4,0.5974577921317148,0.5978654306663231,0.89234909276976
cyberbench,openai/gpt-5.4-2026-03-05,mini_sweagent_poc_agent,poc_l0,60,5,0.7046175765053613,0.6955191174536491,0.9119842797895729
cyberbench,deepseek/deepseek-v4-flash,mini_sweagent_poc_agent,poc_l0,60,5,0.6223157727395014,0.6204611662208588,0.9119842797895729
cyberbench,zai/glm-5.2,mini_sweagent_poc_agent,poc_l0,60,4,0.779007407332347,0.7598710650833063,0.89234909276976
cyberbench,openai/kindle-alpha,mini_sweagent_poc_agent,poc_l0,60,1,0.9322033898305083,0.8244806325018459,0.6745132143719748
cyberbench,alibaba/qwen3.6-max-preview,mini_sweagent_poc_agent,poc_l0,60,1,0.7678571428571429,0.7136269171858708,0.6745132143719748
cyberbench,minimax/MiniMax-M2.7,mini_sweagent_poc_agent,poc_l0,60,1,0.6896551724137931,0.6608786547319048,0.6745132143719748
cyberbench,zai/glm-5.1-thinking,mini_sweagent_poc_agent,poc_l0,60,1,0.8,0.7353076990763985,0.6745132143719748
vcb,google/gemini-3.5-flash-lite,openhands,default,50,1,0.3548374620548534,0.3912449947661064,0.5112208565071045
vcb,deepseek/deepseek-v4-flash-0731,openhands,default,50,1,0.7079235136843832,0.5717499485008664,0.5112208565071045
vcb,anthropic/claude-horchata-eap-xhigh,openhands,default,50,1,0.8827656980700458,0.6611329197560779,0.5112208565071045
vcb,anthropic/claude-horchata-eap-high,openhands,default,50,1,0.898481926286274,0.6691673834058391,0.5112208565071045
vcb,anthropic/claude-horchata-eap-medium,openhands,default,50,1,0.8201416289024985,0.6291181894782842,0.5112208565071045
vcb,anthropic/claude-horchata-eap-low,openhands,default,50,1,0.7674975869541086,0.6022054572634324,0.5112208565071045
vcb,kimi/kimi-k3,openhands,default,50,1,0.7997188560232038,0.6186776420346811,0.5112208565071045
vcb,openai/gpt-5.6-luna,openhands,default,50,1,0.7705465476552433,0.603764149564523,0.5112208565071045
vcb,grok/v9-carrot,openhands,default,50,1,0.6900168816690556,0.5625957047448331,0.5112208565071045
vcb,meta/super_nova_xhigh,openhands,default,50,1,0.76870000219185,0.6028201570111478,0.5112208565071045
vcb,meta/super_nova_vals,openhands,default,50,1,0.7215844083452779,0.5787336827700623,0.5112208565071045
vcb,grok/v9-stickynote,openhands,default,50,1,0.6757363042334688,0.5552951757167963,0.5112208565071045
vcb,grok/v9-potato,openhands,default,50,1,0.6743508448073665,0.5545868999623285,0.5112208565071045
vcb,anthropic/claude-sonnet-5,openhands,default,50,1,0.8132476605520084,0.6255938490734138,0.5112208565071045
vcb,poolside/laguna-xs.2:fast,openhands,default,50,1,0.05212121212121211,0.23649013419641166,0.5112208565071045
vcb,poolside/laguna-m.1:fast,openhands,default,50,1,0.11038255223037831,0.2662745463882713,0.5112208565071045
