run_id,benchmark,model,agent,dataset,total_tasks_metadata,all_task_error_run,detailed_tasks,binary_coverage,native_coverage,cost_coverage,token_coverage,cache_coverage,binary_pass_rate,native_score,total_cost_observed,mean_task_cost,p90_task_cost,total_input_tokens_observed,total_output_tokens_observed,total_cache_read_tokens_observed,total_cache_write_tokens_observed,total_duration_seconds_observed,successes_observed,cost_per_success
73253638-3cbc-46f8-a938-c6ea84a70e55,rsi-gpu-shell-rsi-closed-loop-48h-20260703145002,openai/gpt-5.5,codex_subscription_rsi_persistent,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
c1fb2e12-01ab-4f4f-83f6-297dd7da68ec,terminal-bench,openai/nova-alpha,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.7191011235955056,0.7191011235955056,,,,,,,,,64.0,
d2a5af40-bce7-411a-b837-5bd4b2f5a3a5,vcb,anthropic/claude-sonnet-4-6,openhands,test_set,50,True,0,0,0,0,0,0,,,,,,,,,,,,
167d099d-694f-4637-8438-64249c30f37a,swebench,openai/gpt-5-mini-2025-08-07,mini_sweagent,default,500,False,498,1.0,0.0,0.0,0.0,0.0,0.5863453815261044,,,,,,,,,,292.0,
b6597edc-c679-4325-b8dd-96944cf270e4,terminal-bench,meta/emerald_lagoon,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.6292134831460674,0.6292134831460674,,,,,,,,,56.0,
e8366872-d72c-4762-8baa-56918e6fba51,rsi-gpu-shell-nchatckpt-07011539,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
7df71bec-3a0f-42e8-874f-1134a33f4564,vcb,openai/gpt-5.5,openhands,test_set,50,False,5,0.0,1.0,1.0,1.0,0.0,,0.5466666666666666,63.968793999999995,12.793758799999997,15.526611000000003,2838440.0,308710.0,,,10257.085357,,
0d766e55-4457-48d4-84cf-d1fb94c75fdd,rsi-gpu-shell-fabv2-matrix-h0-20260713203919,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
bba6569d-92ed-4232-a31e-654b960d8c3c,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
db352ff8-4cb1-44b9-aecd-e4cb02d0af35,rsi-gpu-shell-assay-mini-20260703004310,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
ca6327e0-ae84-4ab6-acef-ef8ad2dd9da1,rsi-gpu-shell-gemma-harness-20260629010831,openai/gpt-5.5,codex_subscription_rsi_harness,default,1,False,1,1.0,1.0,0.0,0.0,0.0,0.0,0.7216494845360825,,,,,,,,,0.0,
b4baeb19-09f4-429e-89fa-98c45145e0d0,terminal-bench,mistralai/mistral-medium-3.5,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.4090909090909091,0.4090909090909091,,,,,,,,,36.0,
abbea364-0c4f-4999-b3fd-a45a479223c6,pretrainbench,kimi/kimi-k3,opencode_thinking,smoke,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,0.6670999999999999,,,,,,,,,1.0,
f2c9e01a-4fa0-4913-97aa-498950196d7e,rsi-gpu-shell-fhc-aoe-20260715232322,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
46fdbeda-3171-48a4-b329-a991943ec4af,terminal-bench,poolside/laguna-xs.2,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,,,,,,,,,24.0,
8e5a15ce-61b7-4731-9702-2502078e5be3,cyberbench,meta/muse_spark_1_2,mini_sweagent_poc_agent,poc_l0,60,False,58,1.0,1.0,0.0,0.0,0.0,0.7931034482758621,0.7931034482758621,,,,,,,,,46.0,
15986a78-03b9-40b0-b585-ba23389191a5,terminal-bench,grok/grok-4.3,terminus2,terminal-bench-2.1,89,False,89,0.9662921348314607,0.9662921348314607,0.0,0.0,0.0,0.37209302325581395,0.37209302325581395,,,,,,,,,32.0,
07026de3-c5e8-4277-8a92-675778f245cf,terminal-bench,anthropic/claude-opus-4-8,claude_code,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.7045454545454546,0.7045454545454546,,,,,,,,,62.0,
13cd8cb6-1363-46b2-b86b-defff8fb4752,terminal-bench,openai/iris-alpha-code-mode,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.8202247191011236,0.8202247191011236,,,,,,,,,73.0,
5598ee73-6c5e-45e3-9656-b166c5e60663,terminal-bench,meta/super_nova_vals,terminus2,terminal-bench-2.1,89,False,89,0.9775280898876404,0.9775280898876404,0.0,0.0,0.0,0.6896551724137931,0.6896551724137931,,,,,,,,,60.0,
44d88af2-4825-43e7-aa14-6233037e7acb,terminal-bench,alibaba/qwen3.7-max,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
8606bfab-a157-441c-81e1-928b487c5b38,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
8baeca7c-3be6-4d26-b83d-9438eadd194d,vcb,meta/blue_tower,openhands,validation_set,50,True,0,0,0,0,0,0,,,,,,,,,,,,
2f472877-f9a9-4873-ab10-3c0554cad7c1,tax-eval-v3,google/gemini-3.5-flash,tax_eval_v3_agent,test,10,False,7,0.0,1.0,1.0,1.0,1.0,,0.864935064935065,4.4192557500000005,0.6313222500000001,0.9703036500000001,1348942.0,47476.0,6219585.0,,1341.613,,
a38f600d-5e2b-41e7-89ca-2bfa5a542c1a,terminal-bench,grok/v9-stickynote,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.7191011235955056,0.7191011235955056,,,,,,,,,64.0,
115b7694-17c1-4e31-8e9a-d8a3eaf280db,swebench,meta/super_nova_vals,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.7,,,,,,,,,,350.0,
aa9e73a0-5730-42d6-8465-368ac75de2cc,rsi-gpu-shell-gptoss-h4-modal-20260715002654,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
94c9159f-eea6-4db2-a49a-35b877546d0b,terminal-bench,anthropic/claude-queso-eap,terminus2,default,89,False,89,1.0,1.0,0.0,0.0,0.0,0.7191011235955056,0.7191011235955056,,,,,,,,,64.0,
8700aaa1-c811-4879-962b-fabbc3ce5716,dcf,(model missing),dcf_agent,default,500,True,0,0,0,0,0,0,,,,,,,,,,,,
8aeaf664-5e62-4909-8e7c-bc861dab6a22,swebench,poolside/laguna-m.1:fast,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.576,,,,,,,,,,288.0,
570ccc68-0f32-488c-b933-8ac4fd33cbf3,tax-eval-v3,deepseek/deepseek-v4-pro,tax_eval_v3_agent,test,10,False,10,0.0,1.0,1.0,1.0,1.0,,0.7967727272727273,2.99951118,0.299951118,0.4587161419999999,603023.0,127832.0,4309632.0,,6303.924,,
678f7212-24a4-412a-991e-1e87b86e6c38,terminal-bench,alibaba/qwen3.6-plus,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,,,,,,,,,50.0,
182fb289-28a2-40e3-8c4c-1a1f81678711,terminal-bench,zai/glm-5.2-max-tokens-48k-top-p-1,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.6966292134831461,0.6966292134831461,,,,,,,,,62.0,
990e3a7c-a8c5-4ed3-9d6f-08fd3956377e,srebench,anthropic/claude-sonnet-5,srebench_mini_sweagent,default,200,False,176,1.0,1.0,0.0,0.0,0.0,0.26704545454545453,0.09375,,,,,,,,,47.0,
582f61e4-53b4-4675-83fb-7b582e0f3a14,vcb,minimax/MiniMax-M2.1,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.12024935692326996,84.97653891,1.6995307782,3.3204230490000004,257712732.0,2430622.0,0.0,0.0,49643.257422,,
9cba21f2-23f5-424f-b54e-fe398fd3a63d,legal-research,anthropic/claude-opus-4-8,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.1778846153846154,0.8590410570408563,603.660301,2.9022129855769228,4.652890325,97901.0,12617848.0,98212592.0,38178928.0,150103.847,37.0,16.31514327027027
4776b77e-9555-403a-ae6b-6be745119ce2,rsi-gpu-shell-q9ar5d-0722105006,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
07f277c5-e9f7-4cb1-b99d-60772adf2008,terminal-bench,openai/iris-alpha-high,terminus2,default,89,False,89,1.0,1.0,0.0,0.0,0.0,0.7640449438202247,0.7640449438202247,,,,,,,,,68.0,
0fa64539-4184-4b9b-8e44-3d9d580da26f,terminal-bench,google/gemini-3.1-pro,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
cd5b6651-4508-407f-8829-08cad347e1d4,terminal-bench,meta/super_nova_xhigh,terminus2,terminal-bench-2.1,89,False,87,1.0,1.0,0.0,0.0,0.0,0.6206896551724138,0.6206896551724138,,,,,,,,,54.0,
e663274b-0bcc-41e9-8c9b-a9a6b16efac0,vcb,kimi/kimi-k2.6-thinking,openhands,test_set,50,False,50,0.0,1.0,1.0,1.0,0.0,,0.25873520923520926,116.97829818000001,2.3395659636,3.5819973560000005,11158358.0,3069020.0,,,133875.836563,,
f820fa0f-e88e-487c-92e4-560dafdc4f07,vcb,cursor/composer-2.5,cursor,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.4961427847514804,25.1116309,0.5022326180000001,0.6481593800000002,94458506.0,2029275.0,90636032.0,0.0,29645.015,,
956dcf0f-3280-41f4-b95c-2486bc3393a0,swebench,grok/v9-carrot,mini_sweagent,default,500,False,499,1.0,0.0,0.0,0.0,0.0,0.8677354709418837,,,,,,,,,,433.0,
9d25f719-18ae-42b3-881c-0d1e8536f078,terminal-bench,alibaba/qwen3.7-max,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
483af188-ab8a-404a-b9b7-19c81ae95423,swebench,meta/emerald_lagoon,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.788,,,,,,,,,,394.0,
c58b096a-6ce1-4147-bf60-a061f9ca7011,legal-research,anthropic/claude-haiku-4-5-20251001-thinking,legal_research_agent,test,208,False,207,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.6657471728249237,58.2791485,0.2815417801932367,0.44811971,826018.0,2839065.0,113420655.0,25532592.0,33786.472,23.0,2.5338760217391303
3cc373fc-083a-4b54-b74a-2d16f80fd506,vcb,openai/nova-alpha,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.6784239842283322,540.788187,10.815763740000001,14.444939000000009,32993671.0,2605055.0,0.0,0.0,47974.726024999996,,
d4fa79d5-afcf-4b5c-bce9-62bd39db9df9,emb,grok/v9m-exp-0805-row17-47p8-api-high,emb_agent,test,102,False,102,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
19535590-b9f6-4ca7-ae29-0e5b6d996ad2,terminal-bench,anthropic/claude-haiku-4-5-20251001-thinking,terminus2,default,89,False,88,1.0,1.0,0.0,0.0,0.0,0.375,0.375,,,,,,,,,33.0,
5d9ce262-003b-4772-ab5f-e65a4d16bc5e,vcb,grok/v9-stickynote,openhands,default,50,False,46,0.0,1.0,1.0,1.0,1.0,,0.6757363042334686,130.480646,2.8365357826086957,4.3474450000000004,5715471.0,2710150.0,0.0,0.0,34866.606259,,
1217149b-d975-4930-aa39-a501eb6e290b,terminal-bench,minimax/MiniMax-M3,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.4659090909090909,0.4659090909090909,,,,,,,,,41.0,
644a41b4-c4ae-41a5-8d34-92e4e27b4d18,tax-eval-v3,zai/glm-5.2,tax_eval_v3_agent,test,10,False,10,0.0,1.0,1.0,1.0,1.0,,0.779469696969697,4.79704432,0.479704432,0.983762952,1090042.0,124201.0,4148672.0,,10062.294,,
d1660e4b-65c2-4c0b-af51-6137221a6460,vcb,xiaomi/mimo-v2.5-pro,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538368,,
01640e07-8b13-4f30-99b0-bbc00b78e8f1,swebench,deepseek/deepseek-v4-pro,mini_sweagent,default,500,True,0,0,0,0,0,0,,,,,,,,,,,,
4543012e-adac-43fc-8b40-271562366a19,terminal-bench,anthropic/claude-haiku-4-5-20251001-thinking,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
91b01469-9e40-4837-8e8d-1054b9080717,terminal-bench,anthropic/claude-sonnet-4-6,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,,,,,,,,,50.0,
0deaef0c-1daf-41cf-93bc-f3b91a258f08,swebench,openai/crest-alpha,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.826,,,,,,,,,,413.0,
7dbf5fdf-d622-49cd-aa92-24eda2704c57,terminal-bench,anthropic/claude-sonnet-4-6,terminus2,default,89,False,88,1.0,1.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,44.0,
a587efb9-8079-454f-ac71-37df1d394f39,legal-research,openai/nova-alpha,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.40865384615384615,0.8403299700700231,1581.720849,7.604427158653848,13.416994100000002,104617737.0,5230359.0,386393600.0,,263941.217,85.0,18.60848057647059
e401c27e-296e-409c-94c9-f51f5d86aa59,legal-research,poolside/laguna-m.1:fast,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.02403846153846154,0.6233763090070965,45.7265972,0.21983940961538462,0.36578628,54885362.0,1717542.0,333442324.0,,96982.082,5.0,9.14531944
f3ebfdda-dadd-46cc-86f2-1371ec6b1f3a,vcb,openai/gpt-5.5,openhands,test_set,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.6536539836974619,514.89506,10.297901199999998,13.294056699999997,19879149.0,2955848.0,0.0,0.0,76308.376193,,
a6a6aad6-2fb8-4744-9f64-54677a20d9df,vcb,xiaomi/mimo-v2.5,openhands,default,50,False,50,0.0,1.0,1.0,1.0,0.0,,0.4217401053053227,3.4197689960000006,0.06839537992000001,0.10285923032000008,7646791.0,2710586.0,,,79017.416621,,
b4f7c7f1-b4a3-4476-9d63-a5b91f8c23f5,rsi-gpu-shell-gemma-harness-v1-20260629082024,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,0.0,0.7525773195876289,,,,,,,,,0.0,
5b96775d-fa14-4477-b292-781cf2bd5915,vcb,anthropic/claude-queso-eap-max-effort,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.8272518327083545,806.3996604,16.127993208,20.619365759999997,17292.0,10185385.0,0.0,0.0,227462.819771,,
a38cab50-4066-44b4-9ccb-5b5c9b2fabd0,rsi-gpu-shell,openai/kindle-alpha,mini_swe_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
ff5e6ccd-2610-4c1d-94a4-33621e98859d,terminal-bench,grok/v9-carrot,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.7640449438202247,0.7640449438202247,,,,,,,,,68.0,
f928282b-0197-4807-a683-02548ff764a3,swebench,meta/quiet_sand,mini_sweagent,default,500,False,497,1.0,0.0,0.0,0.0,0.0,0.7484909456740443,,,,,,,,,,372.0,
dc53b648-95fb-45b0-b16d-19b8a19d65e5,terminal-bench,nvidia/nemotron-3-ultra-550b-a55b,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.4659090909090909,0.4659090909090909,,,,,,,,,41.0,
4519da9d-bf2a-4f69-b146-b0c0d9799e56,vcb,google/gemma-4-31b-it,openhands,default,50,False,50,0.0,1.0,0.0,1.0,0.0,,0.02872727272727273,,,,60094978.0,2195995.0,,,179318.006546,,
0d2685d0-0baf-43f7-b83f-868c4bbd0ec6,legal-research,minimax/MiniMax-M3,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.2548076923076923,0.8011378751470333,74.71593036,0.35921120365384607,0.613341732,54329669.0,6440429.0,219245518.0,0.0,170652.298,53.0,1.4097345350943395
8391184b-cf84-4570-ab43-313ec27a6173,tax-eval-v3,openai/gpt-5.6-luna,tax_eval_v3_agent,test,10,False,1,0.0,1.0,1.0,1.0,1.0,,1.0,0.06369,0.06369,0.06369,39215.0,1085.0,50650.0,,46.517,,
fa323db1-3631-40c8-b78c-abd0f8bc6e16,swebench,grok/grok-4.3,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.714,,,,,,,,,,357.0,
35ea6b5d-9b6d-426d-b755-01820eb3d3f4,terminal-bench,anthropic/claude-fruitcake-eap-high,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.7865168539325843,0.7865168539325843,,,,,,,,,70.0,
bc8be4b9-36a7-4e65-aab2-ba91f7f52b14,snap,openai/gpt-5.5,snap-agent,default,1,False,1,0.0,1.0,0.0,0.0,0.0,,0.75,,,,,,,,,,
908b2254-3928-4798-9718-d2763d224732,swebench,anthropic/claude-opus-4-8,claude_code,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.858,,,,,,,,,,429.0,
cdd7265c-235c-49b0-a9dd-7fe331f25f35,terminal-bench-local,gpt-5.3-codex,codex,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
0c62c7d8-941e-4e2f-8919-0c3fe2e8ce43,terminal-bench,cursor/composer-2.5,cursor,terminal-bench-2.1,89,False,88,1.0,1.0,0.0,0.0,0.0,0.5909090909090909,0.5909090909090909,,,,,,,,,52.0,
b548c9f2-6f16-498d-b753-7724616046e6,rsi-gpu-shell-qwen35-base-fabv2-valcode-20260713182058,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
4478eb0a-ce4a-45f5-a463-04f71b1e09cd,swebench,openai/summit-alpha,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.806,,,,,,,,,,403.0,
719c1e49-46f2-4435-ba8b-91cfe210be4c,terminus,openai/gpt-4o-mini,terminus2,default,1,False,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,
cc94c60d-c1ef-4f58-b52a-7bb97d89be1f,terminal-bench,grok/grok-4.20-0309-reasoning,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.4659090909090909,0.4659090909090909,,,,,,,,,41.0,
43646738-1335-4b42-89b4-16052e6b653b,rsi-gpu-shell-continual-harness-smoke-20260713a,openai/gpt-5.5,codex_subscription_continual,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
d355daff-b5b5-44ef-9ebd-f405cded5b5d,terminal-bench,kimi/kimi-k2.6,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5617977528089888,0.5617977528089888,,,,,,,,,50.0,
76c77bc8-e1c8-4392-8796-c52b9508d9a7,rsi-gpu-shell-m2q35h0-20260714223918,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
55e2d360-d724-4a77-b136-422b50838efb,swebench,zai/glm-5.1-thinking,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.764,,,,,,,,,,382.0,
6d8c07c3-83ea-4621-a615-acdbef072d18,terminal-bench,deepseek/deepseek-v4-pro,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5168539325842697,0.5168539325842697,,,,,,,,,46.0,
07d40463-a927-462d-957e-673d0e509850,terminal-bench,anthropic/claude-sonnet-4-6,terminus2,default,89,False,88,0.9772727272727273,0.9772727272727273,0.0,0.0,0.0,0.5465116279069767,0.5465116279069767,,,,,,,,,47.0,
c7406b04-c86b-43e0-b8a5-37e21af8ecda,rsi-gpu-shell-fabv2-hillclimb-arbor-20260715231935,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
a8ba0030-797d-4c02-99bf-9ae4b959997e,terminal-bench,grok/v9m-exp-0805-row17-47p8-api-medium,terminus2,terminal-bench-2.1,89,False,89,0.9775280898876404,0.9775280898876404,0.0,0.0,0.0,0.735632183908046,0.735632183908046,,,,,,,,,64.0,
34d1e7bd-9d2a-4fbe-8f33-519bd68a27c1,swebench,openai/gpt-5-mini-2025-08-07,mini_sweagent,default,500,False,466,1.0,0.0,0.0,0.0,0.0,0.630901287553648,,,,,,,,,,294.0,
9f3d4ef7-2b74-432e-9237-356d8f0e99a5,progbench6,google/gemini-3.5-flash,omar-test-agent,default,1,False,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,
f951d4ad-49b0-43f3-808f-0042f61ef51f,deepmind-formal-conjectures,openai/gpt-5.5,codex_lean,non_open,1586,True,0,0,0,0,0,0,,,,,,,,,,,,
8ff03167-b616-4116-9bc7-6763a95cda33,terminal-bench,anthropic/claude-sonnet-4-6,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.4431818181818182,0.4431818181818182,,,,,,,,,39.0,
6dfa97bf-ccc4-4b7c-adb6-002478444968,terminal-bench,openai/kindle-alpha,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.8314606741573034,0.8314606741573034,,,,,,,,,74.0,
735def00-8641-4746-9b1d-b75ca6c3f6bf,vcb,poolside/laguna-xs.2:fast,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.05212121212121212,49.0577455,0.9811549100000001,1.36465835,312422657.0,2581908.0,0.0,0.0,109962.199785,,
6272f500-4d30-4ddc-b8f9-588e4cd6ae1e,legal,openai/gpt-5.4-2026-03-05,legal_research_agent,testing,1,False,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
ca425640-46e7-4e8f-ac8e-aaf89e2c3a63,rsi-gpu-shell-vals-persona2-0701165556,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
21d4162d-e3c3-4476-8699-d720cf25a0a9,vcb,openai/gpt-5.5,openhands,test_set,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.7367274585318063,470.48063599999995,9.40961272,11.864003600000004,18631772.0,2903691.0,0.0,0.0,73745.93643,,
752f4708-0992-4783-a0fa-40370dc038a5,vcb,kimi/kimi-k2.7-code,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.47211199187286146,191.79032328,3.8358064656000006,5.849930407000006,12399493.0,3482721.0,0.0,0.0,515912.281684,,
3e2f1145-f43d-4db1-9573-240336f50263,vcb,grok/v9-potato,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.6743508448073666,233.0665,4.6613299999999995,5.9769765999999995,31150544.0,3695402.0,0.0,0.0,75942.62813,,
8a9801f4-02aa-4c51-842c-cefa42e6b958,vcb,cohere/command-a-plus-05-2026,openhands,test_set,50,False,49,0.0,1.0,0.0,1.0,1.0,,0.0,,,,143923602.0,1823061.0,0.0,0.0,21920.422158,,
97bcd5ad-063b-438b-b40b-70cb23e65c6f,terminal-bench,openai/gpt-5.4-mini-2026-03-17,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5393258426966292,0.5393258426966292,,,,,,,,,48.0,
f8653a79-29ec-4276-b7e1-3c3ae01d0524,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,False,89,0.9775280898876404,0.9775280898876404,0.0,0.0,0.0,0.3448275862068966,0.3448275862068966,,,,,,,,,30.0,
bceaa537-ec51-434e-b4d5-8e377ab1be59,legal-research,kimi/kimi-k2.6,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.125,0.739683450884914,327.45117147,1.574284478221154,2.950199381,78044229.0,3643156.0,1492103312.0,,395645.55,26.0,12.594275825769232
539be28b-22bb-4c13-be3d-565f3690ff16,terminal-bench,minimax/MiniMax-M3,terminus2,terminal-bench-2.1,89,False,88,1.0,1.0,0.0,0.0,0.0,0.5113636363636364,0.5113636363636364,,,,,,,,,45.0,
288de3b3-8e8d-444e-9bcf-8df151214482,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.4157303370786517,0.4157303370786517,,,,,,,,,37.0,
1d76829b-1b76-42b0-8b91-867a0b62bd2d,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.6022727272727273,0.6022727272727273,,,,,,,,,53.0,
b4a8cab6-254e-4283-aa0f-ec6508e29cae,terminal-bench,openai/iris-alpha-auto,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.7840909090909091,0.7840909090909091,,,,,,,,,69.0,
d5f28c10-dd09-44d3-acf0-d61075dadd83,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
2499124c-7b90-4587-89bd-480bf8820bb5,terminal-bench,deepseek/deepseek-v4-pro-nonthinking,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,,,,,,,,,50.0,
e8452a92-128a-431a-b461-b6b4061845f5,harvey-legal-agent,grok/v9m-exp-0805-row17-47p8-api-high,harvey-labs,default,120,False,119,1.0,1.0,0.0,0.0,0.0,0.18487394957983194,0.22268907563025211,,,,,,,,,22.0,
28e56034-713f-4357-89e6-752cfb1c63c8,vcb,google/gemini-3.1-flash-lite,openhands,default,50,False,49,0.0,1.0,1.0,1.0,1.0,,0.008852372117678241,31.859297650000002,0.6501897479591836,1.8976691500000007,56253253.0,992341.0,0.0,0.0,29810.307694,,
3c2dad48-a324-4276-aebf-d5a8831a9951,vcb,openai/iris-alpha,codex,default,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.638605739670957,,,,0.0,0.0,0.0,0.0,,,
757dd876-d62b-4f36-8eda-99bcf6e67013,swebench,kimi/kimi-k2.6-thinking,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.764,,,,,,,,,,382.0,
6869d2a3-6224-4acb-a65a-b99d9a68b102,vcb,meta/blue_tower,openhands,default,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.3541421983813289,,,,58042054.0,2002720.0,0.0,0.0,47003.777456,,
